2015-05-15,282.2
2015-05-14,273.9
2015-05-13,269.55
2015-05-12,275.9
2015-05-11,264.7
2015-05-08,264.1
2015-05-07,264
2015-05-06,271.9
2015-05-05,277.5
2015-05-04,274
2015-05-01,270.05
2015-04-30,271.5
2015-04-29,272
2015-04-28,268
2015-04-27,276.5
2015-04-24,279
2015-04-23,285.1
2015-04-22,290.05
2015-04-21,287
2015-04-20,290.95
2015-04-17,291.8
2015-04-16,290
2015-04-15,287
2015-04-14,285.45
2015-04-13,288
2015-04-10,281
2015-04-09,274.5
2015-04-08,271.8
2015-04-07,275.1
2015-04-06,275
2015-04-03,273.45
2015-04-02,273.45
2015-04-01,266.9
2015-03-31,269.3
2015-03-30,266.3
2015-03-27,258.65
2015-03-26,265
2015-03-25,271
2015-03-24,274.8
2015-03-23,280
2015-03-20,281.55
2015-03-19,290.15
2015-03-18,284.25
2015-03-17,283.35
2015-03-16,282.95
2015-03-13,290
2015-03-12,288.1
2015-03-11,288.55
2015-03-10,291.4
2015-03-09,292.5
2015-03-06,293.65
2015-03-05,294.5
2015-03-04,313.2
2015-03-03,304
2015-03-02,305.3
2015-02-27,291.95
2015-02-26,297.9
2015-02-25,298
2015-02-24,297.6
2015-02-23,303.35
2015-02-20,302.3
2015-02-19,306.7
2015-02-18,307.2
2015-02-17,306.8
2015-02-16,310.9
2015-02-13,287.6
2015-02-12,288.5
2015-02-11,290.5
2015-02-10,278
2015-02-09,290
2015-02-06,291.5
2015-02-05,293.5
2015-02-04,303
2015-02-03,311
2015-02-02,309.95
2015-01-30,329
2015-01-29,332.8
2015-01-28,330.15
2015-01-27,329.7
2015-01-26,327.35
2015-01-23,328
2015-01-22,326
2015-01-21,319.3
2015-01-20,314.15
2015-01-19,316.55
2015-01-16,320.65
2015-01-15,320.8
2015-01-14,304.8
2015-01-13,307.5
2015-01-12,304
2015-01-09,307
2015-01-08,305.1
2015-01-07,300
2015-01-06,310
2015-01-05,316.9
2015-01-02,314.8
2015-01-01,312
2014-12-31,310
2014-12-30,307.6
2014-12-29,308.5
2014-12-26,306.4
2014-12-25,305.85
2014-12-24,307
2014-12-23,307.8
2014-12-22,306
2014-12-19,311.4
2014-12-18,310.4
2014-12-17,295
2014-12-16,308.7
2014-12-15,308.9
2014-12-12,314.5
2014-12-11,313.8
2014-12-10,303
2014-12-09,313.4
2014-12-08,318
2014-12-05,320
2014-12-04,319.6
2014-12-03,319.8
2014-12-02,319.55
2014-12-01,323
2014-11-28,307.85
2014-11-27,306.3
2014-11-26,304.95
2014-11-25,309.55
2014-11-24,308.6
2014-11-21,300
2014-11-20,294.4
2014-11-19,295
2014-11-18,295.5
2014-11-17,279.57
2014-11-14,273
2014-11-13,276
2014-11-12,275.2
2014-11-11,273.9
2014-11-10,275.35
2014-11-07,278
2014-11-06,278.225
2014-11-05,273
2014-11-04,272.125
2014-11-03,270.5
2014-10-31,265.3
2014-10-30,"2,645.3"
2014-10-29,"2,675.1001"
2014-10-28,"2,602.9999"
2014-10-27,"2,595"
2014-10-24,"2,582.3499"
2014-10-23,"2,588.5501"
2014-10-22,"2,610"
2014-10-21,"2,577.55"
2014-10-20,"2,567.9999"
2014-10-17,"2,483"
2014-10-16,"2,507.5"
2014-10-15,"2,521.6499"
2014-10-14,"2,501.1"
2014-10-13,"2,440"
2014-10-10,"2,455.05"
2014-10-09,"2,428.8"
2014-10-08,"2,348.9999"
2014-10-07,"2,411.0001"
2014-10-06,"2,423"
2014-10-03,"2,423"
2014-10-02,"2,423"
2014-10-01,"2,445"
2014-09-30,"2,441.7"
2014-09-29,"2,450"
2014-09-26,"2,363.8499"
2014-09-25,"2,497.8999"
2014-09-24,"2,555"
2014-09-23,"2,602.0999"
2014-09-22,"2,552.8999"
2014-09-19,"2,625.7001"
2014-09-18,"2,551.0001"
2014-09-17,"2,581.2"
2014-09-16,"2,630"
2014-09-15,"2,610"
2014-09-12,"2,607.0999"
2014-09-11,"2,561.0001"
2014-09-10,"2,555"
2014-09-09,"2,565"
2014-09-08,"2,530.35"
2014-09-05,"2,482.1001"
2014-09-04,"2,499.1"
2014-09-03,"2,523.9999"
2014-09-02,"2,510.35"
2014-09-01,"2,475"
2014-08-29,"2,460.45"
2014-08-28,"2,513.9999"
2014-08-27,"2,515"
2014-08-26,"2,499.9001"
2014-08-25,"2,528.9999"
2014-08-22,"2,477.1001"
2014-08-21,"2,417.8999"
2014-08-20,"2,442.8"
2014-08-19,"2,435.3"
2014-08-18,"2,360.5"
2014-08-15,"2,361.7999"
2014-08-14,"2,374.1499"
2014-08-13,"2,422.2501"
2014-08-12,"2,419.9001"
2014-08-11,"2,431.0001"
2014-08-08,"2,413.8"
2014-08-07,"2,423.9999"
2014-08-06,"2,456.0001"
2014-08-05,"2,472.2"
2014-08-04,"2,452.2501"
2014-08-01,"2,415.9"
2014-07-31,"2,458.9999"
2014-07-30,"2,500"
2014-07-29,"2,490.2499"
2014-07-28,"2,509.9001"
2014-07-25,"2,551.0001"
2014-07-24,"2,548.9999"
2014-07-23,"2,541.0001"
2014-07-22,"2,526.0001"
2014-07-21,"2,571.0001"
2014-07-18,"2,587.55"
2014-07-17,"2,558"
2014-07-16,"2,535"
2014-07-15,"2,427.8999"
2014-07-14,"2,425"
2014-07-11,"2,538"
2014-07-10,"2,587.0001"
2014-07-09,"2,585"
2014-07-08,"2,684.95"
2014-07-07,"2,700.6"
2014-07-04,"2,696.0001"
2014-07-03,"2,701.9"
2014-07-02,"2,700"
2014-07-01,"2,698.2999"
2014-06-30,"2,641.3"
2014-06-27,"2,656.0001"
2014-06-26,"2,691.0001"
2014-06-25,"2,660.05"
2014-06-24,"2,606.0001"
2014-06-23,"2,590"
2014-06-20,"2,607.0001"
2014-06-19,"2,659.8999"
2014-06-18,"2,638.7"
2014-06-17,"2,564.8999"
2014-06-16,"2,608.9999"
2014-06-13,"2,703.9001"
2014-06-12,"2,698.8"
2014-06-11,"2,682.9999"
2014-06-10,"2,710.05"
2014-06-09,"2,750"
2014-06-06,"2,720.7501"
2014-06-05,"2,682.0001"
2014-06-04,"2,625"
2014-06-03,"2,660"
2014-06-02,"2,547.3"
2014-05-30,"2,604.8001"
2014-05-29,"2,605.1001"
2014-05-28,"2,635"
2014-05-27,"2,702.9999"
2014-05-26,"2,815.2499"
2014-05-23,"2,520"
2014-05-22,"2,471.0001"
2014-05-21,"2,526.0001"
2014-05-20,"2,603.9999"
2014-05-19,"2,443.9999"
2014-05-16,"2,337"
2014-05-15,"2,286.6499"
2014-05-14,"2,284.9001"
2014-05-13,"2,273.9999"
2014-05-12,"2,181.4999"
2014-05-09,"2,085.45"
2014-05-08,"2,078.1"
2014-05-07,"2,051.75"
2014-05-06,"2,053.25"
2014-05-05,"2,055.05"
2014-05-02,"2,090"
2014-05-01,"2,078.95"
2014-04-30,"2,076.9"
2014-04-29,"2,111.0001"
2014-04-28,"2,082"
2014-04-25,"2,060"
2014-04-24,"2,064.55"
2014-04-23,"2,045"
2014-04-22,"2,072"
2014-04-21,"2,020.0999"
2014-04-18,"2,017.8"
2014-04-17,"1,966.3499"
2014-04-16,"1,965.2499"
2014-04-15,"1,997"
2014-04-14,"1,994.2999"
2014-04-11,"2,020"
2014-04-10,"1,991.6"
2014-04-09,"1,920.2499"
2014-04-08,"1,922.2501"
2014-04-07,"1,880.0999"
2014-04-04,"1,900"
2014-04-03,"1,928.9999"
2014-04-02,"1,915"
2014-04-01,"1,932.3"
2014-03-31,"1,913"
2014-03-28,"1,852.5999"
2014-03-27,"1,776.0001"
2014-03-26,"1,752.3"
2014-03-25,"1,730"
2014-03-24,"1,714.5"
2014-03-21,"1,692.05"
2014-03-20,"1,703.25"
2014-03-19,"1,711.0001"
2014-03-18,"1,652.15"
2014-03-17,"1,653.5001"
2014-03-14,"1,641.0001"
2014-03-13,"1,650.5"
